Date,Open,High,Low,Close,Adj Close,Volume
1978-03-30,1.432292,1.434896,1.398438,1.416667,0.561602,6998400
1978-04-06,1.419271,1.432292,1.369792,1.372396,0.544053,7862400
1978-04-13,1.372396,1.453125,1.367188,1.437500,0.569861,12513600
1978-04-20,1.447917,1.557292,1.447917,1.549479,0.614253,19411200
1978-04-27,1.549479,1.598958,1.531250,1.557292,0.617350,19444800
1978-05-04,1.552083,1.567708,1.520833,1.562500,0.619414,14328000
1978-05-11,1.562500,1.661458,1.554688,1.643229,0.651417,13190400
1978-05-18,1.635417,1.635417,1.557292,1.593750,0.635320,9268800
1978-05-25,1.593750,1.619792,1.575521,1.601563,0.638434,5649600
1978-06-01,1.609375,1.731771,1.609375,1.705729,0.679958,18542400
1978-06-08,1.705729,1.736979,1.682292,1.736979,0.692415,17414400
1978-06-15,1.736979,1.736979,1.684896,1.684896,0.671653,7156800
1978-06-22,1.690104,1.718750,1.674479,1.690104,0.673729,7848000
1978-06-29,1.690104,1.708333,1.677083,1.679688,0.669577,8481600
1978-07-06,1.679688,1.750000,1.666667,1.697917,0.676844,9240000
1978-07-13,1.697917,1.736979,1.684896,1.729167,0.689300,7454400
1978-07-20,1.729167,1.744792,1.705729,1.716146,0.684110,11928000
1978-07-27,1.716146,1.791667,1.710938,1.791667,0.714215,13444800
1978-08-03,1.791667,1.843750,1.763021,1.809896,0.721482,11179200
1978-08-10,1.809896,1.828125,1.778646,1.804688,0.719405,6576000
1978-08-17,1.807292,1.830729,1.744792,1.796875,0.719801,9196800
1978-08-24,1.796875,1.809896,1.776042,1.786458,0.715628,5928000
1978-08-31,1.786458,1.809896,1.731771,1.809896,0.725017,5308800
1978-09-07,1.804688,1.854167,1.789063,1.815104,0.727103,6100800
1978-09-14,1.815104,1.815104,1.729167,1.734375,0.694764,9451200
1978-09-21,1.734375,1.744792,1.705729,1.713542,0.686419,5812800
1978-09-28,1.713542,1.757813,1.705729,1.755208,0.703110,8356800
1978-10-05,1.755208,1.770833,1.703125,1.723958,0.690592,9456000
1978-10-12,1.718750,1.718750,1.666667,1.666667,0.667642,10214400
1978-10-19,1.666667,1.671875,1.562500,1.567708,0.628000,13584000
1978-10-26,1.557292,1.619792,1.489583,1.614583,0.646778,16838400
1978-11-02,1.614583,1.625000,1.562500,1.575521,0.631130,8145600
1978-11-09,1.580729,1.598958,1.549479,1.583333,0.634259,5040000
1978-11-16,1.583333,1.640625,1.580729,1.638021,0.659843,8419200
1978-11-23,1.638021,1.640625,1.588542,1.598958,0.644107,3772800
1978-11-30,1.604167,1.630208,1.588542,1.598958,0.644107,8433600
1978-12-07,1.598958,1.601563,1.526042,1.533854,0.617881,6979200
1978-12-14,1.531250,1.533854,1.484375,1.500000,0.604244,9897600
1978-12-21,1.500000,1.598958,1.492188,1.565104,0.630469,5424000
1978-12-28,1.565104,1.567708,1.515625,1.552083,0.625224,5952000
1979-01-04,1.552083,1.580729,1.552083,1.554688,0.626273,10464000
1979-01-11,1.554688,1.598958,1.549479,1.593750,0.642009,8332800
1979-01-18,1.593750,1.609375,1.583333,1.583333,0.637813,10070400
1979-01-25,1.583333,1.611979,1.578125,1.580729,0.636763,6307200
1979-02-01,1.570313,1.570313,1.505208,1.513021,0.609488,10622400
1979-02-08,1.507813,1.507813,1.460938,1.489583,0.600048,11918400
1979-02-15,1.489583,1.489583,1.468750,1.473958,0.593753,4435200
1979-02-22,1.466146,1.466146,1.406250,1.421875,0.576836,18460800
1979-03-01,1.421875,1.427083,1.403646,1.421875,0.576836,12470400
1979-03-08,1.421875,1.500000,1.411458,1.484375,0.602191,11203200
1979-03-15,1.484375,1.484375,1.427083,1.442708,0.585288,11467200
1979-03-22,1.442708,1.458333,1.419271,1.432292,0.581062,14275200
1979-03-29,1.437500,1.479167,1.416667,1.458333,0.591627,10771200
1979-04-05,1.458333,1.468750,1.440104,1.447917,0.587401,12307200
1979-04-12,1.442708,1.466146,1.419271,1.455729,0.590570,10128000
1979-04-19,1.455729,1.484375,1.447917,1.458333,0.591627,12796800
1979-04-26,1.458333,1.466146,1.442708,1.447917,0.587401,11568000
1979-05-03,1.447917,1.453125,1.419271,1.445313,0.586344,11880000
1979-05-10,1.442708,1.476563,1.437500,1.468750,0.595853,5020800
1979-05-17,1.468750,1.476563,1.450521,1.455729,0.590570,11539200
1979-05-24,1.455729,1.466146,1.450521,1.453125,0.593749,9004800
1979-05-31,1.453125,1.463542,1.427083,1.458333,0.595877,10142400
1979-06-07,1.463542,1.520833,1.460938,1.515625,0.619286,11630400
1979-06-14,1.515625,1.515625,1.489583,1.507813,0.616094,10900800
1979-06-21,1.510417,1.528646,1.502604,1.513021,0.618222,8448000
1979-06-28,1.513021,1.513021,1.479167,1.481771,0.605453,7377600
1979-07-05,1.479167,1.520833,1.468750,1.513021,0.618222,9259200
1979-07-12,1.513021,1.520833,1.473958,1.489583,0.608646,9921600
1979-07-19,1.489583,1.520833,1.468750,1.520833,0.621414,10814400
1979-07-26,1.520833,1.520833,1.473958,1.520833,0.621414,12820800
1979-08-02,1.520833,1.536458,1.500000,1.528646,0.624606,12816000
1979-08-09,1.528646,1.619792,1.528646,1.609375,0.657592,11304000
1979-08-16,1.609375,1.619792,1.565104,1.583333,0.646952,9393600
1979-08-23,1.585938,1.611979,1.585938,1.609375,0.661942,10569600
1979-08-30,1.609375,1.622396,1.536458,1.549479,0.637306,6120000
1979-09-06,1.549479,1.578125,1.533854,1.544271,0.635164,8524800
1979-09-13,1.544271,1.557292,1.523438,1.541667,0.634093,6691200
1979-09-20,1.541667,1.580729,1.531250,1.562500,0.642662,9235200
1979-09-27,1.562500,1.565104,1.523438,1.523438,0.626595,7641600
1979-10-04,1.523438,1.544271,1.455729,1.479167,0.608386,12508800
1979-10-11,1.479167,1.486979,1.395833,1.411458,0.580538,20529600
1979-10-18,1.411458,1.427083,1.348958,1.354167,0.556973,18772800
1979-10-25,1.356771,1.432292,1.356771,1.419271,0.583751,8347200
1979-11-01,1.419271,1.442708,1.408854,1.416667,0.582680,10795200
1979-11-08,1.416667,1.466146,1.414063,1.445313,0.594462,7833600
1979-11-15,1.453125,1.481771,1.427083,1.437500,0.591249,13732800
1979-11-22,1.437500,1.520833,1.429688,1.515625,0.627868,12244800
1979-11-29,1.520833,1.609375,1.520833,1.598958,0.662391,22080000
1979-12-06,1.598958,1.630208,1.570313,1.588542,0.658075,17750400
1979-12-13,1.588542,1.640625,1.583333,1.635417,0.677494,12384000
1979-12-20,1.635417,1.674479,1.635417,1.648438,0.682888,6801600
1979-12-27,1.648438,1.664063,1.596354,1.598958,0.662391,5356800
1980-01-03,1.598958,1.700521,1.580729,1.661458,0.688282,17721600
1980-01-10,1.661458,1.679688,1.619792,1.619792,0.671020,11640000
1980-01-17,1.619792,1.625000,1.585938,1.609375,0.666705,14899200
1980-01-24,1.609375,1.625000,1.562500,1.570313,0.650523,13944000
1980-01-31,1.570313,1.591146,1.552083,1.572917,0.651602,14318400
1980-02-07,1.572917,1.588542,1.528646,1.546875,0.640814,16742400
1980-02-14,1.546875,1.557292,1.497396,1.505208,0.623553,8668800
1980-02-21,1.500000,1.500000,1.447917,1.453125,0.606094,20236800
1980-02-28,1.453125,1.453125,1.406250,1.411458,0.588715,17496000
1980-03-06,1.411458,1.453125,1.403646,1.424479,0.594146,14371200
1980-03-13,1.424479,1.424479,1.375000,1.419271,0.591973,11222400
1980-03-20,1.421875,1.432292,1.380208,1.406250,0.586543,11764800
1980-03-27,1.406250,1.497396,1.388021,1.481771,0.618042,20179200
1980-04-03,1.492188,1.505208,1.460938,1.489583,0.621301,11433600
1980-04-10,1.489583,1.505208,1.458333,1.492188,0.622387,12283200
1980-04-17,1.492188,1.515625,1.481771,1.500000,0.625646,10176000
1980-04-24,1.500000,1.593750,1.494792,1.580729,0.659317,12009600
1980-05-01,1.580729,1.606771,1.565104,1.593750,0.664748,16560000
1980-05-08,1.593750,1.625000,1.591146,1.622396,0.676696,8803200
1980-05-15,1.622396,1.658854,1.617188,1.648438,0.687558,15024000
1980-05-22,1.653646,1.705729,1.653646,1.679688,0.705713,15638400
1980-05-29,1.679688,1.684896,1.630208,1.648438,0.692584,9100800
1980-06-05,1.661458,1.718750,1.661458,1.703125,0.715560,15691200
1980-06-12,1.703125,1.708333,1.677083,1.697917,0.713372,10252800
1980-06-19,1.695313,1.695313,1.645833,1.664063,0.699148,7406400
1980-06-26,1.664063,1.674479,1.627604,1.638021,0.688207,8817600
1980-07-03,1.638021,1.697917,1.638021,1.682292,0.706808,10051200
1980-07-10,1.682292,1.682292,1.645833,1.658854,0.696961,10545600
1980-07-17,1.658854,1.687500,1.643229,1.682292,0.706808,14116800
1980-07-24,1.682292,1.695313,1.648438,1.692708,0.711184,14616000
1980-07-31,1.690104,1.734375,1.645833,1.734375,0.728690,11284800
1980-08-07,1.739583,1.786458,1.739583,1.739583,0.730878,17784000
1980-08-14,1.739583,1.739583,1.653646,1.674479,0.703525,12566400
1980-08-21,1.677083,1.726563,1.645833,1.645833,0.696328,11419200
1980-08-28,1.645833,1.682292,1.645833,1.666667,0.705143,6600000
1980-09-04,1.666667,1.671875,1.593750,1.630208,0.689718,18321600
1980-09-11,1.632813,1.684896,1.632813,1.682292,0.711754,16492800
1980-09-18,1.682292,1.757813,1.645833,1.736979,0.734891,25526400
1980-09-25,1.736979,1.739583,1.669271,1.695313,0.717262,12211200
1980-10-02,1.695313,1.770833,1.684896,1.755208,0.742603,15009600
1980-10-09,1.744792,1.744792,1.653646,1.674479,0.708448,14726400
1980-10-16,1.674479,1.684896,1.619792,1.638021,0.693023,16286400
1980-10-23,1.638021,1.638021,1.570313,1.614583,0.683107,19756800
1980-10-30,1.640625,1.833333,1.640625,1.770833,0.749214,34228800
1980-11-06,1.755208,1.755208,1.687500,1.721354,0.728280,24009600
1980-11-13,1.731771,1.968750,1.731771,1.950521,0.825238,38889600
1980-11-20,1.950521,1.968750,1.854167,1.882813,0.801984,24993600
1980-11-27,1.882813,1.895833,1.843750,1.880208,0.800875,16785600
1980-12-04,1.880208,1.927083,1.828125,1.828125,0.778691,17112000
1980-12-11,1.807292,2.000000,1.773438,1.989583,0.847464,31536000
1980-12-18,1.989583,2.041667,1.958333,2.039063,0.868539,17985600
1980-12-25,2.039063,2.111979,2.033854,2.078125,0.885178,10036800
1981-01-01,2.078125,2.127604,2.036458,2.070313,0.881850,20673600
1981-01-08,2.070313,2.075521,2.000000,2.000000,0.851901,15432000
1981-01-15,2.000000,2.023438,1.929688,1.940104,0.826389,11755200
1981-01-22,1.940104,2.039063,1.932292,2.020833,0.860775,16080000
1981-01-29,2.020833,2.020833,1.955729,1.992188,0.848573,10780800
1981-02-05,1.992188,2.052083,1.979167,2.031250,0.865212,9369600
1981-02-12,2.031250,2.031250,1.958333,2.020833,0.860775,13065600
1981-02-19,2.020833,2.096354,2.010417,2.096354,0.898303,15326400
1981-02-26,2.125000,2.229167,2.096354,2.127604,0.911694,18244800
1981-03-05,2.127604,2.151042,2.101563,2.119792,0.908346,20414400
1981-03-12,2.119792,2.187500,2.114583,2.158854,0.925084,18897600
1981-03-19,2.158854,2.182292,2.125000,2.171875,0.930664,15048000
1981-03-26,2.171875,2.171875,2.130208,2.138021,0.916157,12782400
1981-04-02,2.138021,2.197917,2.104167,2.187500,0.937359,20745600
1981-04-09,2.187500,2.294271,2.187500,2.289063,0.980880,23688000
1981-04-16,2.289063,2.341146,2.229167,2.229167,0.955214,9936000
1981-04-23,2.234375,2.291667,2.221354,2.229167,0.955214,15825600
1981-04-30,2.229167,2.252604,2.192708,2.192708,0.939591,18408000
1981-05-07,2.192708,2.223958,2.161458,2.205729,0.945171,8985600
1981-05-14,2.208333,2.328125,2.203125,2.320313,0.994271,9691200
1981-05-21,2.312500,2.382813,2.218750,2.367188,1.014357,10676800
1981-05-28,2.367188,2.460938,2.281250,2.312500,0.996932,14022400
1981-06-04,2.312500,2.367188,2.273438,2.289063,0.986827,12244800
1981-06-11,2.289063,2.328125,2.242188,2.265625,0.976724,9366400
1981-06-18,2.265625,2.406250,2.257813,2.367188,1.020508,11124800
1981-06-25,2.367188,2.367188,2.140625,2.164063,0.932939,17288000
1981-07-02,2.156250,2.156250,2.031250,2.093750,0.902627,7265600
1981-07-09,2.093750,2.093750,2.000000,2.015625,0.868947,11641600
1981-07-16,2.039063,2.085938,1.882813,1.890625,0.815059,11600000
1981-07-23,1.914063,2.093750,1.914063,2.039063,0.879051,7859200
1981-07-30,2.039063,2.132813,2.015625,2.070313,0.892524,6520000
1981-08-06,2.070313,2.070313,2.000000,2.023438,0.872315,8408000
1981-08-13,2.023438,2.031250,1.914063,1.984375,0.855475,9579200
1981-08-20,1.992188,2.078125,1.875000,1.945313,0.844487,20244800
1981-08-27,1.945313,1.953125,1.828125,1.882813,0.817355,18937600
1981-09-03,1.882813,1.898438,1.765625,1.812500,0.786831,8931200
1981-09-10,1.828125,1.984375,1.828125,1.960938,0.851270,11761600
1981-09-17,1.960938,2.000000,1.875000,1.937500,0.841095,18568000
1981-09-24,1.937500,2.093750,1.906250,2.062500,0.895359,16920000
1981-10-01,2.062500,2.132813,2.023438,2.109375,0.915709,20020800
1981-10-08,2.109375,2.187500,2.085938,2.085938,0.905534,14006400
1981-10-15,2.085938,2.273438,2.062500,2.187500,0.949624,15078400
1981-10-22,2.187500,2.296875,2.179688,2.242188,0.973364,12953600
1981-10-29,2.242188,2.335938,2.210938,2.296875,0.997105,12841600
1981-11-05,2.296875,2.320313,2.179688,2.203125,0.956407,17928000
1981-11-12,2.203125,2.242188,2.109375,2.203125,0.956407,12924800
1981-11-19,2.203125,2.328125,2.140625,2.289063,0.999999,12478400
1981-11-26,2.289063,2.375000,2.273438,2.273438,0.993173,8769600
1981-12-03,2.273438,2.296875,2.226563,2.250000,0.982934,11297600
1981-12-10,2.250000,2.265625,2.125000,2.179688,0.952217,10147200
1981-12-17,2.179688,2.257813,2.171875,2.242188,0.979521,7419200
1981-12-24,2.242188,2.296875,2.242188,2.296875,1.003412,3684800
1981-12-31,2.296875,2.335938,2.171875,2.187500,0.955631,11340800
1982-01-07,2.164063,2.195313,2.109375,2.171875,0.948805,12580800
1982-01-14,2.148438,2.273438,2.125000,2.226563,0.972695,15923200
1982-01-21,2.265625,2.312500,2.226563,2.281250,0.996586,17750400
1982-01-28,2.304688,2.382813,2.273438,2.296875,1.003412,19083200
1982-02-04,2.304688,2.445313,2.265625,2.289063,0.999999,18113600
1982-02-11,2.273438,2.429688,2.250000,2.390625,1.044367,17014400
1982-02-18,2.414063,2.429688,2.304688,2.351563,1.027303,17491200
1982-02-25,2.359375,2.382813,2.273438,2.312500,1.016063,13443200
1982-03-04,2.257813,2.304688,2.031250,2.109375,0.926814,34164800
1982-03-11,2.125000,2.171875,2.062500,2.140625,0.940544,17150400
1982-03-18,2.187500,2.312500,2.156250,2.289063,1.005765,13185600
1982-03-25,2.304688,2.320313,2.250000,2.312500,1.016063,8419200
1982-04-01,2.320313,2.406250,2.289063,2.375000,1.043524,16011200
1982-04-08,2.375000,2.453125,2.343750,2.382813,1.046957,14796800
1982-04-15,2.398438,2.429688,2.304688,2.320313,1.019495,11460800
1982-04-22,2.359375,2.507813,2.320313,2.445313,1.074418,19640000
1982-04-29,2.445313,2.625000,2.414063,2.601563,1.143070,18129600
1982-05-06,2.617188,2.632813,2.515625,2.546875,1.119043,19712000
1982-05-13,2.531250,2.562500,2.421875,2.437500,1.070985,11454400
1982-05-20,2.406250,2.453125,2.375000,2.429688,1.074145,13217600
1982-05-27,2.460938,2.531250,2.437500,2.523438,1.115591,7736000
1982-06-03,2.515625,2.546875,2.390625,2.437500,1.077599,13764800
1982-06-10,2.453125,2.484375,2.367188,2.414063,1.067237,19041600
1982-06-17,2.414063,2.468750,2.343750,2.460938,1.087960,13841600
1982-06-24,2.445313,2.476563,2.406250,2.468750,1.091414,16110400
1982-07-01,2.453125,2.492188,2.375000,2.476563,1.094868,10620800
1982-07-08,2.460938,2.640625,2.437500,2.640625,1.167398,18185600
1982-07-15,2.640625,2.687500,2.585938,2.601563,1.150129,16272000
1982-07-22,2.593750,2.617188,2.453125,2.468750,1.091414,11750400
1982-07-29,2.476563,2.640625,2.445313,2.492188,1.101775,18035200
1982-08-05,2.476563,2.492188,2.414063,2.445313,1.081052,12718400
1982-08-12,2.460938,2.687500,2.375000,2.523438,1.115591,28180800
1982-08-19,2.578125,2.789063,2.523438,2.765625,1.230654,29088000
1982-08-26,2.796875,2.843750,2.640625,2.750000,1.223701,32398400
1982-09-02,2.765625,2.890625,2.718750,2.796875,1.244559,18931200
1982-09-09,2.812500,2.875000,2.718750,2.867188,1.275848,18166400
1982-09-16,2.867188,2.960938,2.781250,2.882813,1.282800,19179200
1982-09-23,2.882813,2.992188,2.859375,2.882813,1.282800,18257600
1982-09-30,2.750000,2.843750,2.421875,2.609375,1.161125,183712000
1982-10-07,2.562500,2.742188,2.476563,2.625000,1.168078,100550400
1982-10-14,2.625000,2.750000,2.546875,2.695313,1.199366,52684800
1982-10-21,2.750000,2.781250,2.546875,2.640625,1.175031,46668800
1982-10-28,2.671875,2.851563,2.625000,2.835938,1.261942,41289600
1982-11-04,2.851563,2.968750,2.812500,2.859375,1.272371,42739200
1982-11-11,2.898438,3.000000,2.726563,2.890625,1.286276,38785600
1982-11-18,2.859375,2.890625,2.750000,2.781250,1.244192,23622400
1982-11-25,2.812500,2.921875,2.781250,2.875000,1.286130,24435200
1982-12-02,2.828125,3.117188,2.789063,3.015625,1.349039,40430400
1982-12-09,3.000000,3.125000,2.914063,2.953125,1.321081,29712000
1982-12-16,2.960938,3.109375,2.937500,3.015625,1.349039,17380800
1982-12-23,3.046875,3.203125,3.000000,3.140625,1.404958,17742400
1982-12-30,3.109375,3.210938,3.085938,3.164063,1.415442,23043200
1983-01-06,3.125000,3.164063,2.992188,3.070313,1.373504,36041600
1983-01-13,3.054688,3.132813,3.015625,3.062500,1.370008,18150400
1983-01-20,3.062500,3.085938,2.875000,2.968750,1.328070,16715200
1983-01-27,3.031250,3.085938,2.914063,2.914063,1.303605,15968000
1983-02-03,2.914063,2.953125,2.851563,2.875000,1.286130,28660800
1983-02-10,2.890625,2.921875,2.812500,2.882813,1.289626,27172800
1983-02-17,2.890625,2.929688,2.820313,2.859375,1.279141,23366400
1983-02-24,2.890625,3.125000,2.859375,3.125000,1.405547,41856000
1983-03-03,3.132813,3.164063,2.812500,2.921875,1.314187,74764800
1983-03-10,2.914063,2.953125,2.796875,2.804688,1.261479,48955200
1983-03-17,2.820313,2.953125,2.789063,2.937500,1.321215,29075200
1983-03-24,2.945313,3.023438,2.882813,2.992188,1.345812,20488000
1983-03-31,3.007813,3.007813,2.851563,2.859375,1.286076,16948800
1983-04-07,2.875000,2.890625,2.796875,2.835938,1.275535,32472000
1983-04-14,2.851563,3.039063,2.828125,3.023438,1.359868,36283200
1983-04-21,3.039063,3.078125,2.976563,3.046875,1.370409,32563200
1983-04-28,3.109375,3.218750,3.039063,3.148438,1.416089,55795200
1983-05-05,3.148438,3.195313,3.078125,3.125000,1.405547,22731200
1983-05-12,3.125000,3.125000,3.015625,3.039063,1.366894,17513600
1983-05-19,3.039063,3.070313,2.921875,3.015625,1.364009,36148800
1983-05-26,3.015625,3.023438,2.859375,2.882813,1.303937,26905600
1983-06-02,2.937500,2.968750,2.859375,2.875000,1.300404,25227200
1983-06-09,2.859375,2.898438,2.835938,2.882813,1.303937,33833600
1983-06-16,2.875000,3.062500,2.859375,2.968750,1.342808,72491200
1983-06-23,2.968750,3.093750,2.937500,3.031250,1.371078,34190400
1983-06-30,3.062500,3.093750,2.976563,3.023438,1.367543,15651200
1983-07-07,3.031250,3.109375,2.953125,2.968750,1.342808,24484800
1983-07-14,2.968750,2.968750,2.851563,2.968750,1.342808,31043200
1983-07-21,2.984375,2.984375,2.812500,2.835938,1.282734,32075200
1983-07-28,2.828125,2.835938,2.671875,2.695313,1.219128,35606400
1983-08-04,2.703125,2.703125,2.554688,2.679688,1.212061,40969600
1983-08-11,2.687500,2.789063,2.632813,2.687500,1.215594,24203200
1983-08-18,2.695313,2.765625,2.546875,2.562500,1.166366,36587200
1983-08-25,2.554688,2.609375,2.507813,2.570313,1.169922,26843200
1983-09-01,2.585938,2.687500,2.523438,2.664063,1.212595,27259200
1983-09-08,2.664063,2.703125,2.609375,2.671875,1.216151,22465600
1983-09-15,2.656250,2.828125,2.625000,2.757813,1.255267,38171200
1983-09-22,2.757813,2.867188,2.750000,2.812500,1.280159,23688000
1983-09-29,2.820313,2.976563,2.796875,2.937500,1.337054,32883200
1983-10-06,2.968750,3.000000,2.921875,2.929688,1.333499,31024000
1983-10-13,2.921875,2.929688,2.812500,2.843750,1.294383,18769600
1983-10-20,2.859375,2.882813,2.750000,2.757813,1.255267,20065600
1983-10-27,2.757813,2.820313,2.687500,2.734375,1.244598,21198400
1983-11-03,2.750000,2.796875,2.703125,2.750000,1.251710,20600000
1983-11-10,2.750000,2.781250,2.718750,2.750000,1.251710,22465600
1983-11-17,2.742188,2.742188,2.601563,2.640625,1.209422,29326400
1983-11-24,2.656250,2.671875,2.593750,2.648438,1.213001,16123200
1983-12-01,2.648438,2.648438,2.515625,2.578125,1.180797,40344000
1983-12-08,2.578125,2.578125,2.453125,2.468750,1.130703,40440000
1983-12-15,2.460938,2.585938,2.437500,2.562500,1.173641,37833600
1983-12-22,2.562500,2.585938,2.492188,2.507813,1.148594,16756800
1983-12-29,2.515625,2.632813,2.507813,2.625000,1.202266,22660800
1984-01-05,2.632813,2.679688,2.492188,2.523438,1.155750,44179200
1984-01-12,2.539063,2.562500,2.476563,2.554688,1.170063,34196800
1984-01-19,2.554688,2.585938,2.460938,2.468750,1.130703,38628800
1984-01-26,2.484375,2.484375,2.328125,2.406250,1.102078,45113600
1984-02-02,2.406250,2.500000,2.359375,2.359375,1.080609,39352000
1984-02-09,2.351563,2.390625,2.289063,2.312500,1.059139,35507200
1984-02-16,2.281250,2.296875,2.132813,2.187500,1.001888,32217600
1984-02-23,2.179688,2.281250,2.156250,2.242188,1.034787,29115200
1984-03-01,2.242188,2.273438,2.164063,2.210938,1.020365,19036800
1984-03-08,2.187500,2.210938,2.140625,2.148438,0.991521,25406400
1984-03-15,2.164063,2.226563,2.140625,2.140625,0.987915,29636800
1984-03-22,2.132813,2.187500,2.085938,2.187500,1.009548,30787200
1984-03-29,2.195313,2.242188,2.148438,2.226563,1.027576,23888000
1984-04-05,2.210938,2.273438,2.179688,2.242188,1.034787,21286400
1984-04-12,2.250000,2.414063,2.226563,2.335938,1.078054,27835200
1984-04-19,2.320313,2.328125,2.226563,2.281250,1.052814,16846400
1984-04-26,2.289063,2.375000,2.281250,2.328125,1.074448,36100800
1984-05-03,2.343750,2.367188,2.289063,2.320313,1.070842,29188800
1984-05-10,2.312500,2.343750,2.195313,2.210938,1.020365,34611200
1984-05-17,2.203125,2.210938,2.007813,2.039063,0.941043,34692800
1984-05-24,2.054688,2.054688,1.882813,1.968750,0.916593,30718400
1984-05-31,1.937500,2.039063,1.914063,2.039063,0.949328,34361600
1984-06-07,2.031250,2.046875,1.968750,1.968750,0.916593,38859200
1984-06-14,1.968750,2.062500,1.945313,2.062500,0.960240,31380800
1984-06-21,2.062500,2.070313,1.835938,1.875000,0.872946,60512000
1984-06-28,1.867188,1.929688,1.859375,1.921875,0.894769,21176000
1984-07-05,1.914063,1.921875,1.820313,1.820313,0.847485,47676800
1984-07-12,1.820313,1.851563,1.796875,1.820313,0.847485,28184000
1984-07-19,1.812500,1.851563,1.750000,1.765625,0.822024,25628800
1984-07-26,1.757813,1.859375,1.757813,1.859375,0.865671,31115200
1984-08-02,1.875000,2.015625,1.859375,1.984375,0.923868,64608000
1984-08-09,1.976563,2.109375,1.976563,2.031250,0.945691,33409600
1984-08-16,2.046875,2.140625,1.953125,1.992188,0.927505,34572800
1984-08-23,2.000000,2.109375,1.960938,2.078125,0.976258,33747200
1984-08-30,2.062500,2.148438,2.062500,2.132813,1.001948,22619200
1984-09-06,2.132813,2.171875,2.070313,2.070313,0.972587,29542400
1984-09-13,2.070313,2.179688,2.046875,2.070313,0.972587,32052800
1984-09-20,2.062500,2.101563,1.984375,2.046875,0.961576,27292800
1984-09-27,2.062500,2.078125,1.906250,1.914063,0.899185,27336000
1984-10-04,1.914063,1.984375,1.906250,1.960938,0.921205,24916800
1984-10-11,1.968750,2.039063,1.890625,1.953125,0.917535,19619200
1984-10-18,1.937500,2.117188,1.929688,2.031250,0.954236,33601600
1984-10-25,2.015625,2.078125,1.968750,2.031250,0.954236,19750400
1984-11-01,2.031250,2.242188,2.015625,2.195313,1.031309,58070400
1984-11-08,2.179688,2.203125,2.070313,2.156250,1.012959,22320000
1984-11-15,2.132813,2.242188,2.093750,2.210938,1.038650,32139200
1984-11-22,2.218750,2.289063,2.210938,2.234375,1.059039,33800000
1984-11-29,2.218750,2.257813,2.179688,2.203125,1.044227,19480000
1984-12-06,2.195313,2.257813,2.109375,2.210938,1.047930,39115200
1984-12-13,2.218750,2.328125,2.187500,2.304688,1.092366,42076800
1984-12-20,2.289063,2.312500,2.218750,2.250000,1.066445,14787200
1984-12-27,2.250000,2.281250,2.218750,2.226563,1.055336,15296000
1985-01-03,2.226563,2.296875,2.195313,2.281250,1.081257,22060800
1985-01-10,2.289063,2.367188,2.281250,2.335938,1.107177,36171200
1985-01-17,2.335938,2.375000,2.304688,2.375000,1.125692,33982400
1985-01-24,2.367188,2.421875,2.304688,2.421875,1.147909,37612800
1985-01-31,2.414063,2.453125,2.335938,2.343750,1.110880,31822400
1985-02-07,2.343750,2.468750,2.335938,2.453125,1.162721,27048000
1985-02-14,2.468750,2.507813,2.390625,2.414063,1.144207,35499200
1985-02-21,2.390625,2.476563,2.312500,2.460938,1.175322,39238400
1985-02-28,2.445313,2.515625,2.429688,2.437500,1.164129,30910400
1985-03-07,2.437500,2.484375,2.421875,2.460938,1.175322,31116800
1985-03-14,2.453125,2.531250,2.429688,2.507813,1.197710,40476800
1985-03-21,2.515625,2.570313,2.460938,2.554688,1.220097,30198400
1985-03-28,2.554688,2.632813,2.523438,2.554688,1.220097,44281600
1985-04-04,2.554688,2.593750,2.531250,2.570313,1.227559,25084800
1985-04-11,2.585938,2.617188,2.539063,2.609375,1.246215,30132800
1985-04-18,2.601563,2.789063,2.570313,2.789063,1.332033,78737600
1985-04-25,2.773438,2.796875,2.679688,2.687500,1.283527,34203200
1985-05-02,2.687500,2.820313,2.687500,2.812500,1.343225,28689600
1985-05-09,2.835938,2.945313,2.835938,2.890625,1.380538,37723200
1985-05-16,2.906250,2.960938,2.835938,2.929688,1.399193,42924800
1985-05-23,2.921875,2.953125,2.859375,2.882813,1.376806,12217600
1985-05-30,2.882813,2.992188,2.875000,2.968750,1.427747,28510400
1985-06-06,2.945313,2.992188,2.804688,2.843750,1.367631,24624000
1985-06-13,2.828125,2.953125,2.820313,2.929688,1.408961,29996800
1985-06-20,2.929688,2.953125,2.812500,2.859375,1.375146,32256000
1985-06-27,2.859375,2.929688,2.820313,2.820313,1.356360,23648000
1985-07-04,2.835938,2.968750,2.820313,2.968750,1.427747,34345600
1985-07-11,2.992188,3.070313,2.960938,2.968750,1.427747,49854400
1985-07-18,2.953125,3.007813,2.914063,2.953125,1.420232,24825600
1985-07-25,2.960938,3.000000,2.812500,2.882813,1.386417,24681600
1985-08-01,2.921875,2.953125,2.765625,2.851563,1.371389,35849600
1985-08-08,2.875000,2.914063,2.820313,2.859375,1.375146,33384000
1985-08-15,2.867188,2.937500,2.804688,2.937500,1.412719,16876800
1985-08-22,2.937500,2.968750,2.875000,2.960938,1.434121,12068800
1985-08-29,2.968750,2.968750,2.890625,2.953125,1.430338,15086400
